id,primary_category,secondary_category,question,answer,urls
71558a4f95c9486c9901d799ee7839e9,社会,文化,西汉刘向参与编订的国别体史书是？,《战国策》,"['https://zh.wikipedia.org/wiki/%E8%B3%A2%E8%80%85%E5%A4%A7%E5%8F%94%E7%9A%84%E7%95%B0%E4%B8%96%E7%95%8C%E7%94%9F%E6%B4%BB%E6%97%A5%E8%A8%98', 'https://www.sohu.com/a/583370710_121123990', 'https://www.sohu.com/a/583370710_121123990', 'https://baike.baidu.com/item/%E6%88%98%E5%9B%BD%E7%AD%96/2690', 'https://baike.sogou.com/v126152.htm']"
6781423c43bb4b3cb4f19c797edf0eb9,社会,文化,一战期间的什么军团亦被称作德鲁日纳？,捷克斯洛伐克军团,['https://zh.wikipedia.org/wiki/%E5%BE%B7%E9%B2%81%E6%97%A5%E7%BA%B3']
7ea579cc085448079222fc60de55e0b1,社会,文化,台湾省国语推行委员会是在哪一年成立的？,1946,"['https://zh.wikipedia.org/wiki/%E5%9C%8B%E8%AA%9E%E9%81%8B%E5%8B%95', 'http://www.js93.gov.cn/zjxx/20240709/20797.shtml', 'http://www.taiwan.cn/plzhx/zhjzhl/zhjlw/201909/t20190906_12199242.htm', 'https://news.sina.cn/2019-09-06/detail-iicezzrq3864784.d.html?wm=3049_0032', 'https://bbs.peiyin.com/read.php?tid=32955&fid=9&page=e', 'https://user.guancha.cn/main/content?id=584118', 'https://bbs.peiyin.com/read.php?tid=32955&fid=9&page=e', 'http://www.js93.gov.cn/zjxx/20240709/20797.shtml', 'http://www.taiwan.cn/plzhx/zhjzhl/zhjlw/201909/t20190906_12199242.htm', 'https://news.sina.cn/2019-09-06/detail-iicezzrq3864784.d.html?wm=3049_0032', 'https://bbs.peiyin.com/read.php?tid=32955&fid=9&page=e', 'https://user.guancha.cn/main/content?id=584118', 'https://bbs.peiyin.com/read.php?tid=32955&fid=9&page=e', 'https://baike.baidu.com/item/%E6%95%99%E8%82%B2%E9%83%A8%E5%9B%BD%E8%AF%AD%E6%8E%A8%E8%A1%8C%E5%A7%94%E5%91%98%E4%BC%9A/9799335', 'https://zh.wikipedia.org/wiki/%E8%87%BA%E7%81%A3%E7%9C%81%E5%9C%8B%E8%AA%9E%E6%8E%A8%E8%A1%8C%E5%A7%94%E5%93%A1%E6%9C%83']"
1797d68ea9844cd1aac83bf768d007f8,社会,文化,黑脚语属于哪个语族？,阿尔冈昆语族,"['https://zh.wikipedia.org/wiki/%E9%BB%91%E8%85%B3%E8%AA%9E', 'https://www.qiuwenbaike.cn/wiki/%E9%BB%91%E8%85%B3%E8%AA%9E', 'https://www.sohu.com/a/336293617_100076754', 'https://www.qiuwenbaike.cn/wiki/%E9%BB%91%E8%85%B3%E8%AA%9E', 'https://www.sohu.com/a/336293617_100076754', 'https://zh.wikipedia.org/zh-cn/%E9%BB%91%E8%85%B3%E8%AA%9E']"
8325f55ea5dd4b40baa6beee0bb7e5c4,社会,文化,莫里斯·迈斯纳由苏联研究专家Leonard Haimson指导，在哈佛东亚研究中心完成的是哪一篇博士论文？,《李大钊与中国马克思主义的起源》,"['https://zh.wikipedia.org/wiki/%E8%8E%AB%E9%87%8C%E6%96%AF%C2%B7%E8%BF%88%E6%96%AF%E7%BA%B3', 'https://zh.wikipedia.org/zh-cn/%E8%8E%AB%E9%87%8C%E6%96%AF%C2%B7%E8%BF%88%E6%96%AF%E7%BA%B3']"
e3fffe3f2f894e80871adc3e1f3c9ffb,社会,文化,意识形态一词最早是由哪位人物在1796年提出的？,安托万·德斯蒂·德·特拉西,"['https://zh.wikipedia.org/wiki/%E6%84%8F%E8%AD%98%E5%BD%A2%E6%85%8B', 'http://www.zndxsk.com.cn/downPage.asp?softID=3333&urlID=6441&action=down', 'https://www.sohu.com/a/457644013_782639', 'https://ccrs.ccnu.edu.cn/List/Details.aspx?tid=8950', 'https://www.aisixiang.com/data/57606.html', 'http://iwh.cssn.cn/marx/201611/t20161110_5222938.shtml', 'https://www.mj.org.cn/zsjs/content/2019-04/08/content_320845_2.htm', 'https://skzx.zjol.com.cn/ch133/system/2024/05/14/034620627.shtml', 'https://baijiahao.baidu.com/s?id=1664773554202284093', 'https://www.sohu.com/a/458545184_136745']"
b7fbf97c16214943af9c634348868468,社会,文化,汉剧最早形成于哪个朝代？,清代,"['https://zh.wikipedia.org/wiki/%E6%B1%89%E5%89%A7_(%E6%B9%96%E5%8C%97)', 'https://baike.baidu.com/item/%E6%B1%89%E5%89%A7/333146', 'https://baike.baidu.com/item/%E6%B1%89%E5%89%A7/333146', 'https://news.gmw.cn/2018-06/13/content_29255461.htm', 'https://baike.baidu.com/item/%E6%B1%89%E5%89%A7/333146', 'https://baike.baidu.com/item/%E6%B1%89%E5%89%A7/333146', 'https://news.gmw.cn/2018-06/13/content_29255461.htm']"
ec947b01fb11400e944f97ed356699ba,社会,文化,漫画作品《冻牌》的作者是谁？,志名坂高次,"['https://zh.wikipedia.org/wiki/%E5%87%8D%E7%89%8C', 'https://www.qiuwenbaike.cn/wiki/%E5%86%BB%E7%89%8C', 'https://www.cosplay8.com/news/dmxw/53397/', 'https://baike.sogou.com/v70044145.htm', 'https://baike.baidu.com/item/%E5%86%BB%E7%89%8C%EF%BD%9E%E4%BA%BA%E6%9F%B1%E7%AF%87%EF%BD%9E', 'https://www.manhuagui.com/author/2166/new.html', 'https://baike.baidu.com/item/%E5%86%BB%E7%89%8C/3750396', 'https://zh.wikipedia.org/zh-hans/%E5%87%8D%E7%89%8C']"
47c18cef34744fd29bfe1d5492296707,社会,文化,查理大帝的侄子罗兰在历史上死于哪场战役？,龙塞斯瓦列斯山口战役,"['https://zh.wikipedia.org/wiki/%E7%BE%85%E8%98%AD_(%E9%A8%8E%E5%A3%AB)', 'https://baike.baidu.com/item/%E6%9F%A5%E7%90%86%E5%A4%A7%E5%B8%9D/1238399', '\\nhttps://baike.baidu.com/item/%E9%BE%99%E5%A1%9E%E6%96%AF%E7%93%A6%E5%88%97%E6%96%AF%E4%B9%8B%E6%88%98/22992937?fromModule\\u003dsearch-result_lemma']"
a409233864ae4ba983ad2d3538cdcc20,社会,族群,越南战争中美国海军陆战队在哪一年执行的鹰迁行动？,1975,"['https://zh.wikipedia.org/wiki/%E9%B7%B9%E9%81%B7%E8%A1%8C%E5%8B%95', 'https://baike.baidu.com/item/%E9%B9%B0%E8%BF%81%E8%A1%8C%E5%8A%A8/19214954', 'https://zhuanlan.zhihu.com/p/638818656', 'https://baike.baidu.com/item/%E9%B9%B0%E8%BF%81%E8%A1%8C%E5%8A%A8/19214954?fr\\u003dge_ala']"
a389dad4b10049b383fa8a2aecb2baf2,社会,文化,西夏文献中保存下来的佛教文本数量庞大，列出的Yevgeny Kychanov的黑城佛教文本目录中共有多少条目？,768,"['https://zh.wikipedia.org/wiki/%E8%A5%BF%E5%A4%8F%E6%96%87%E7%8C%AE%E5%88%97%E8%A1%A8', 'http://theory.people.com.cn/n/2012/1126/c40531-19699317.html']"
f1c6486f8a214db8afd793d487643ebc,社会,族群,百家姓中是否有”草“这个姓？,否,['https://baike.baidu.com/item/%E7%99%BE%E5%AE%B6%E5%A7%93/194637?fr=ge_ala#1']
26cbad104d4a427f9688fafdf9308961,社会,族群,中华民国中央研究院民族学研究所博物馆是在哪一年正式成立的？,1988,['https://zh.wikipedia.org/wiki/%E4%B8%AD%E5%A4%AE%E7%A0%94%E7%A9%B6%E9%99%A2%E6%B0%91%E6%97%8F%E5%AD%B8%E7%A0%94%E7%A9%B6%E6%89%80%E5%8D%9A%E7%89%A9%E9%A4%A8']
1354d4d4ffc24372a63fe95e0c38d4a0,社会,族群,莫利塞克罗地亚人主要使用哪种语言？,斯拉沃莫利萨诺语,"['https://zh.wikipedia.org/wiki/%E8%8E%AB%E5%88%A9%E5%A1%9E%E5%85%8B%E7%BD%97%E5%9C%B0%E4%BA%9A%E4%BA%BA', 'https://zhuanlan.zhihu.com/p/514220572', 'http://zh.teknopedia.teknokrat.ac.id/wiki/%E6%96%AF%E6%8B%89%E5%A4%AB%E8%8E%AB%E5%88%A9%E5%A1%9E%E8%AF%AD', 'https://zhuanlan.zhihu.com/p/514220572', 'http://zh.teknopedia.teknokrat.ac.id/wiki/%E6%96%AF%E6%8B%89%E5%A4%AB%E8%8E%AB%E5%88%A9%E5%A1%9E%E8%AF%AD', 'https://baike.baidu.com/item/%E5%85%8B%E7%BD%97%E5%9C%B0%E4%BA%9A%E8%AF%AD/4743294?fr\\u003dge_ala']"
cba81c9249974c28935b9245194ef150,社会,族群,汉朝于西汉汉武帝的哪一年将钩町夷的地区设立为句町县？,公元前111年,"['https://zh.wikipedia.org/wiki/%E9%89%A4%E7%94%BA', 'https://www.qiuwenbaike.cn/wiki/%E9%89%A4%E7%94%BA', 'https://www.163.com/dy/article/F39LRNEK05448ISS.html', 'https://www.qiuwenbaike.cn/wiki/%E9%89%A4%E7%94%BA', 'https://www.163.com/dy/article/F39LRNEK05448ISS.html', 'https://upimg.baike.so.com/doc/4115258-4314448.html']"
9e66c6f0ca1a4b7da518af59f394266b,社会,族群,萨莫奈人帝国在哪一年达到了颠峰？,公元前361年,"['https://zh.wikipedia.org/wiki/%E8%90%A8%E8%8E%AB%E5%A5%88%E4%BA%BA', 'http://baike.qulishi.com/articles/v333501.html']"
32779b1da7e245e886d5fa6ff8a639cf,社会,族群,缅甸政府承认的官方民族总数是多少？,135,"['https://zh.wikipedia.org/wiki/%E7%BC%85%E7%94%B8%E6%B0%91%E6%97%8F', 'https://www.zhihu.com/question/632018257/answer/3303519036', 'https://www.mfa.gov.cn/web/gjhdq_676201/gj_676203/yz_676205/1206_676788/', 'https://www.mfa.gov.cn/web/gjhdq_676201/gj_676203/yz_676205/1206_676788/1206x0_676790/', 'http://news.sina.cn/gj/2016-03-29/detail-ifxqswxk9770629.d.html?from=qudao', 'https://baike.baidu.com/item/%E7%BC%85%E7%94%B8/205923?fr\\u003dge_ala']"
8bec3e6c63594e80a256420785af3093,社会,族群,在拜占庭帝国和希腊正教世界中，「拉丁人」这一称呼在什么历史事件后通常带有负面含义？,1054年的教会大分裂,"['https://zh.wikipedia.org/wiki/%E6%8B%89%E4%B8%81%E4%BA%BA_(%E4%B8%AD%E4%B8%96%E7%BA%AA%E7%A7%B0%E5%91%BC)', 'https://www.thepaper.cn/newsDetail_forward_3248319', 'https://zh.wikipedia.org/zh-cn/%E6%8B%89%E4%B8%81%E4%BA%BA_(%E4%B8%AD%E4%B8%96%E7%BA%AA%E7%A7%B0%E5%91%BC)']"
6ec53c171e484007a0e8b6607e4395a9,社会,族群,谁提出可以根据颅骨形态把人类分成五大种系？,约翰·弗里德里希·布鲁门巴赫,"['https://zh.wikipedia.org/wiki/%E8%83%A1%E4%BA%BA', 'https://baike.baidu.com/item/%E7%BA%A6%E7%BF%B0%C2%B7%E5%BC%97%E9%87%8C%E5%BE%B7%E9%87%8C%E5%B8%8C%C2%B7%E5%B8%83%E9%B2%81%E9%97%A8%E5%B7%B4%E8%B5%AB/22879098?fr\\u003dge_ala', 'https://zh.wikipedia.org/wiki/%E7%BA%A6%E7%BF%B0%C2%B7%E5%BC%97%E9%87%8C%E5%BE%B7%E9%87%8C%E5%B8%8C%C2%B7%E5%B8%83%E5%8D%A2%E9%97%A8%E5%B7%B4%E8%B5%AB']"
03b50132b0e34f8eb6b902433d001fae,社会,族群,1961年，加恩将全世界人类划分为几种地理人种？,9,"['https://zh.wikipedia.org/wiki/%E6%B2%B9%E9%BA%BB%E5%9C%B0%E9%81%BF%E9%A2%A8%E5%A1%98', 'https://baike.baidu.com/item/%E5%9C%B0%E7%90%86%E4%BA%BA%E7%A7%8D/4640134?fr\\u003dge_ala', 'https://zh.wikipedia.org/wiki/%E4%BA%BA%E7%A7%8D%E5%9C%B0%E7%90%86%E5%AD%A6']"
279643e22c9d416da799deba2c6ce3b4,社会,族群,在英法百年战争中抵抗英国入侵而被视为法兰西民族英雄的人物是谁？,贞德,"['https://zh.wikipedia.org/wiki/%E6%B0%91%E6%97%8F%E8%8B%B1%E9%9B%84', 'https://www.sohu.com/a/243405393_100134946', 'https://www.zhihu.com/topic/19967841/intro', 'https://www.sohu.com/a/806194236_121166768', 'https://baike.baidu.com/item/%E8%B4%9E%E5%BE%B7/30395?fr\\u003daladdin', 'https://zh.wikipedia.org/wiki/%E8%81%96%E5%A5%B3%E8%B2%9E%E5%BE%B7']"
39e226ec56604b1bbc42c05148fa886f,社会,族群,根据历史记载，波斯君主居鲁士是被哪位马萨革泰人的女首领所杀？,托米丽司（Tomyris）,"['https://zh.wikipedia.org/wiki/%E9%A6%AC%E8%96%A9%E9%9D%A9%E6%B3%B0%E4%BA%BA', 'https://www.sohu.com/a/432426329_100026890', 'https://www.sohu.com/a/432426329_100026890', 'https://news.cctv.com/world/20080219/100478.shtml', 'https://www.163.com/dy/article/D40IDJ0I0523EKUQ.html', 'https://www.163.com/dy/article/D40IDJ0I0523EKUQ.html', 'http://jczs.sina.com.cn/2005-04-25/0902283444.html', 'https://baike.baidu.com/item/%E6%89%98%E7%B1%B3%E4%B8%BD%E5%8F%B8/4205458?fr\\u003dge_ala']"
477884b0f34046cc8e440bccff6fce63,社会,文化,约瑟夫·狄慈根是哪一年出生的？,1828,"['https://zh.wikipedia.org/wiki/%E7%BA%A6%E7%91%9F%E5%A4%AB%C2%B7%E7%8B%84%E6%85%88%E6%A0%B9', 'https://m.baike.com/wikiid/377716507441388152', 'https://baike.baidu.com/item/%E7%BA%A6%E7%91%9F%E5%A4%AB%C2%B7%E7%8B%84%E6%85%88%E6%A0%B9/22878427', 'https://www.sohu.com/a/517083647_100294330', 'http://szzy.7lue.cn/read/e749f5a1a18fd56e219f0419bb84f7db/86309a8d67d96b2e9f474d93b45b6fb6.md']"
a6284bce7f8142aa92af744a94b9c877,社会,族群,世界人口日是哪一天？,7月11日,"['https://zh.wikipedia.org/wiki/%E4%B8%96%E7%95%8C%E4%BA%BA%E5%8F%A3%E6%97%A5', 'http://www.e4221.com/fangjia/63745.html', 'https://baike.baidu.com/item/%E4%B8%96%E7%95%8C%E4%BA%BA%E5%8F%A3%E6%97%A5/447445', 'https://www.maigoo.com/goomai/191892.html', 'https://www.rili.com.cn/jieridaquan/71861.html', 'https://wannianrili.bmcx.com/renkouri__jieri/', 'https://www.maigoo.com/goomai/191892.html', 'https://static.un.org/zh/events/populationday/index.shtml', 'https://www.un.org/zh/observances/world-population-day/background', 'https://zhidao.baidu.com/question/7859476.html', 'http://www.jieyang.gov.cn/jywjj/ywgl/content/post_129841.html', 'https://baike.baidu.com/item/%E4%B8%96%E7%95%8C%E4%BA%BA%E5%8F%A3%E6%97%A5/447445?fr\\u003dge_ala']"
f37ee0c30b4e428c9106e7aa8ac37f86,社会,族群,华侨救国联合总会首次组团参访中国大陆是在哪一年？,2005,"['https://zh.wikipedia.org/wiki/%E8%8F%AF%E5%83%91%E6%95%91%E5%9C%8B%E8%81%AF%E5%90%88%E7%B8%BD%E6%9C%83', 'https://www.chinaqw.com/zgqj/qjdt/200906/08/166417.shtml', 'https://baike.baidu.com/item/%E7%AE%80%E6%B1%89%E7%94%9F/13006117', 'https://zh.wikipedia.org/zh-cn/%E8%8F%AF%E5%83%91%E6%95%91%E5%9C%8B%E8%81%AF%E5%90%88%E7%B8%BD%E6%9C%83', 'http://www.taiwan.cn/zt/gjzt/fd/photo/200906/t20090611_918454.htm']"
4703fa5fee78477187bffe7e7d238147,社会,族群,夏尔巴人的主要宗教信仰是什么？,藏传佛教,"['https://zh.wikipedia.org/wiki/%E5%A4%8F%E5%B0%94%E5%B7%B4%E4%BA%BA', 'https://zhidao.baidu.com/question/700389962906794324.html', 'https://www.sohu.com/a/665420751_121124401', 'http://www.minwang.com.cn/mzwhzyk/674771/682366/682367/756454/index.html', 'https://baike.baidu.com/item/%E5%A4%8F%E5%B0%94%E5%B7%B4%E4%BA%BA/3368578?fr\\u003dge_ala']"
3ecc63f7194b4157a9d0ba220389b0da,社会,族群,“驱除鞑虏，恢复中华”这个号召仿效了哪位历史人物的檄文？,朱元璋,"['https://zh.wikipedia.org/wiki/%E9%9F%83%E8%99%9C', 'https://www.sohu.com/a/18530090_115867', 'https://zhidao.baidu.com/question/506115926827935444.html', 'https://baike.baidu.com/item/%E9%A9%B1%E9%99%A4%E9%9E%91%E8%99%8F%E6%81%A2%E5%A4%8D%E4%B8%AD%E5%8D%8E/19215000?fr\\u003dge_ala']"
7912f19981194c299513acb45b7fc022,社会,族群,马尔加什人的祖先主要是从哪个地区迁徙到马达加斯加的？,印度尼西亚群岛,['https://zh.wikipedia.org/wiki/%E9%A9%AC%E5%B0%94%E5%8A%A0%E4%BB%80%E4%BA%BA']
4d5c226a7d0446f8bdebdf8e724960f1,社会,文化,zoome网站是在哪一年结束运营的？,2011,"['https://zh.wikipedia.org/wiki/Zoome', 'https://baike.baidu.com/item/zoome/4772592', '']"
63af325c9ae149e0a2bfbd96fc833929,社会,族群,帝国疾风号在哪一年从加勒比海地区搭载劳工抵达英国？,1948,"['https://zh.wikipedia.org/wiki/%E7%96%BE%E9%A2%A8%E4%B8%96%E4%BB%A3', 'https://www.sohu.com/a/243721448_740897', 'https://cn.chinadaily.com.cn/a/202007/09/WS5f06a5a2a310a859d09d6eaf.html', 'https://www.enread.com/entertainment/life/118432.html', 'https://m.thepaper.cn/yidian_promDetail.jsp?contid=2324079&from=yidian', 'https://www.sohu.com/a/243721448_740897', 'https://cn.chinadaily.com.cn/a/202007/09/WS5f06a5a2a310a859d09d6eaf.html', 'https://www.enread.com/entertainment/life/118432.html', 'https://m.thepaper.cn/yidian_promDetail.jsp?contid=2324079&from=yidian', 'https://www.thepaper.cn/newsDetail_forward_2324079']"
80b766ac8d3b445ab7002ae7cf95232e,社会,族群,基拉蒂王朝是由哪一民族在尼泊尔建立的？,基拉蒂人,"['https://zh.wikipedia.org/wiki/%E5%9F%BA%E6%8B%89%E8%92%82%E4%BA%BA', 'https://baike.baidu.com/item/%E5%B0%BC%E6%B3%8A%E5%B0%94/121885', 'https://m.ximalaya.com/ask/q14320912', 'https://zh.wikipedia.org/zh-cn/%E5%9F%BA%E6%8B%89%E8%92%82%E4%BA%BA']"
2d5d91932b62470fb4c2985d14df8cf2,社会,族群,马龙尼礼教会是属于哪一个宗教组织的自治礼仪教会？,东仪天主教会,"['https://zh.wikipedia.org/wiki/%E9%A6%AC%E9%BE%8D%E5%B0%BC%E4%BA%BA', 'https://www.xinde.org/show/16735', 'https://baike.sogou.com/v70009501.htm', 'https://www.xinde.org/show/5191', 'https://www.xinde.org/show/16735', 'https://baike.sogou.com/v70009501.htm', 'https://zh.wikipedia.org/wiki/%E9%A9%AC%E9%BE%99%E5%B0%BC%E7%A4%BC%E6%95%99%E4%BC%9A', 'https://baike.baidu.com/item/%E9%A9%AC%E9%BE%99%E5%B0%BC%E7%A4%BC%E6%95%99%E4%BC%9A/2180756?fr\\u003dge_ala']"
dc02273bf27149cf9038e6c7435b12b3,社会,族群,吉尔吉人在哪一年被阿卜达里族击败？,1747,['https://zh.wikipedia.org/wiki/%E5%90%89%E5%B0%94%E5%90%89%E4%BA%BA']
d2621f469144429ba3b7e4e0be36e538,社会,族群,马塞尔·格里奥尔是因为研究哪个民族而出名的？,多贡人,"['https://zh.wikipedia.org/wiki/%E9%A6%AC%E5%A1%9E%E7%88%BE%C2%B7%E6%A0%BC%E9%87%8C%E5%A5%A7%E7%88%BE', 'https://www.thepaper.cn/newsDetail_forward_25210323', 'https://www.sohu.com/a/124339142_501399', 'https://www.sohu.com/a/786662794_121160035', 'https://www.163.com/dy/article/I9S9JBGO0553UQZS.html', 'https://www.thepaper.cn/newsDetail_forward_25210323', 'https://www.sohu.com/a/124339142_501399', 'https://www.sohu.com/a/786662794_121160035', 'https://www.163.com/dy/article/I9S9JBGO0553UQZS.html']"
5f4cf9c2f5084001b075512e6305e97a,社会,族群,毛利人属于哪个语族？,南岛语族,"['https://zh.wikipedia.org/wiki/%E6%AF%9B%E5%88%A9%E4%BA%BA', 'https://www.zhihu.com/question/593085756/answer/2963025664', 'https://baike.baidu.com/tashuo/topic?topicId=65ce8531522a26d32f3eeb9d', 'https://baike.baidu.com/item/%E6%AF%9B%E5%88%A9%E4%BA%BA/1018604', 'https://m.51offer.com/article/detail_55570.html', 'https://m.thepaper.cn/newsDetail_forward_1659751', 'https://www.zhihu.com/question/593085756/answer/2963025664', 'https://baike.baidu.com/tashuo/topic?topicId=65ce8531522a26d32f3eeb9d', 'https://baike.baidu.com/item/%E6%AF%9B%E5%88%A9%E4%BA%BA/1018604', 'https://m.51offer.com/article/detail_55570.html', 'https://m.thepaper.cn/newsDetail_forward_1659751', 'https://baike.baidu.com/item/%E6%AF%9B%E5%88%A9%E4%BA%BA/1018604?fr\\u003dge_ala']"
ef483870d69140859ba8fdc7cbde2588,社会,族群,卡巴比什人主要信仰哪个宗教?,伊斯兰教,"['https://zh.wikipedia.org/wiki/%E5%8D%A1%E5%B7%B4%E6%AF%94%E4%BB%80%E4%BA%BA', 'https://www.zhihu.com/question/29328075/answer/723660730', 'https://zhidao.baidu.com/question/538036512.html', 'https://zhidao.baidu.com/question/538036512.html', 'https://www.zhihu.com/question/29328075/answer/723660730', 'https://zhidao.baidu.com/question/538036512.html', 'https://zh-m-wikipedia-org.translate.goog/wiki/%E5%8D%A1%E5%B7%B4%E6%AF%94%E4%BB%80%E4%BA%BA?_x_tr_sl\\u003dzh-TW\\u0026_x_tr_tl\\u003dzh-CN\\u0026_x_tr_hl\\u003dzh-CN\\u0026_x_tr_pto\\u003dsc']"
6af416dce57c4cbb836c55ed9a48cdf8,社会,族群,科普特人主要信奉的宗教是什么？,科普特正教会,"['https://zh.wikipedia.org/wiki/%E7%A7%91%E6%99%AE%E7%89%B9%E4%BA%BA', 'https://www.sohu.com/a/802773338_120922448', 'https://zhidao.baidu.com/question/1769629970521549180.html', 'https://www.sohu.com/a/802773338_120922448', 'https://baike.baidu.com/item/%E7%A7%91%E6%99%AE%E7%89%B9%E4%BA%BA/6550036?fr\\u003dge_ala']"
4ab7ed37d23641e6a7e58d726f003428,社会,族群,泉州三邑是指晋江、南安和哪个县,惠安,"['https://zh.wikipedia.org/wiki/%E9%A0%82%E4%B8%8B%E9%83%8A%E6%8B%9A', 'https://m.baike.com/wikiid/7142880854877074329', 'https://tieba.baidu.com/p/365237989', 'https://baike.baidu.com/item/%E6%B3%89%E5%B7%9E%E4%B8%89%E9%82%91/6438477', 'https://tieba.baidu.com/p/365237989', 'https://baike.baidu.com/item/%E6%B3%89%E5%B7%9E%E4%B8%89%E9%82%91/6438477?fr\\u003dge_ala', 'https://zh.wikipedia.org/wiki/%E6%B3%89%E5%B7%9E%E4%B8%89%E9%82%91']"
ed563e23326143da937a11fb4e43d9a9,社会,法律,投资者—国家争端解决的英文缩写是什么？,ISDS,"['https://zh.wikipedia.org/wiki/%E6%8A%95%E8%B5%84%E8%80%85%E2%80%94%E5%9B%BD%E5%AE%B6%E4%BA%89%E7%AB%AF%E8%A7%A3%E5%86%B3', 'https://baike.baidu.com/item/%E6%8A%95%E8%B5%84%E8%80%85%E2%80%94%E5%9B%BD%E5%AE%B6%E4%BA%89%E7%AB%AF%E8%A7%A3%E5%86%B3/17561976', 'https://blog.sina.com.cn/s/blog_72a57e030102zggk.html', 'https://sigi.gdufs.edu.cn/info/1070/3581.htm', 'https://baike.baidu.com/item/%E6%8A%95%E8%B5%84%E8%80%85%E2%80%94%E5%9B%BD%E5%AE%B6%E4%BA%89%E7%AB%AF%E8%A7%A3%E5%86%B3/17561976', 'https://blog.sina.com.cn/s/blog_72a57e030102zggk.html', 'https://sigi.gdufs.edu.cn/info/1070/3581.htm', 'https://baike.baidu.com/item/%E6%8A%95%E8%B5%84%E8%80%85%E2%80%94%E5%9B%BD%E5%AE%B6%E4%BA%89%E7%AB%AF%E8%A7%A3%E5%86%B3/17561976?fr\\u003dge_ala']"
34930233f8504c95a7c2e2d0243e2d7f,社会,法律,中国首宗个人破产案的债务人是谁？,梁文锦,"['https://zh.wikipedia.org/wiki/%E5%80%8B%E4%BA%BA%E7%A0%B4%E7%94%A2', 'https://m.thepaper.cn/newsDetail_forward_23593711', 'https://baike.baidu.com/item/%E6%A2%81%E6%96%87%E9%94%A6/58043874?fr\\u003dge_ala']"
d70a05cd8f4a4ba597a6326b380f4c061,社会,法律,以现实主义画家乔瓦尼·塞冈蒂尼命名的博物馆位于瑞士哪个城镇？,圣莫里茨,"['https://zh.wikipedia.org/wiki/%E5%96%AC%E7%93%A6%E5%B0%BC%C2%B7%E5%A1%9E%E5%B2%A1%E8%92%82%E5%B0%BC', 'https://www.budarts.com/location/90abaf5d-a430-11e6-90f8-3c970efb2dbc', 'https://zhuanlan.zhihu.com/p/378371640', 'http://www.worldhr.net/nd.jsp?id=420', 'https://www.myswitzerland.com/zh-hans/experiences/segantini-museum/']"
7f164a417c3a4a01ae4b1a6cf7bba380,社会,法律,《中华人民共和国反家庭暴力法》是在哪一年实施的?,2016,"['https://zh.wikipedia.org/wiki/%E5%AE%B6%E5%BA%AD%E6%9A%B4%E5%8A%9B%E9%98%B2%E6%B2%BB%E6%B3%95', 'https://baike.baidu.com/item/%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8F%8D%E5%AE%B6%E5%BA%AD%E6%9A%B4%E5%8A%9B%E6%B3%95/16180770', 'https://www.gov.cn/zhengce/2015-12/28/content_5029898.htm', 'https://baike.baidu.com/item/%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8F%8D%E5%AE%B6%E5%BA%AD%E6%9A%B4%E5%8A%9B%E6%B3%95/16180770?fr\\u003dge_ala', 'https://zh.wikipedia.org/wiki/%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8F%8D%E5%AE%B6%E5%BA%AD%E6%9A%B4%E5%8A%9B%E6%B3%95']"
d561694abefe46548461c1307c23bee0,社会,法律,在申根签证体系中，一国公民前往另一申根国家需要护照检查吗？,不需要,"['https://zh.wikipedia.org/wiki/%E5%9C%8B%E5%85%A7%E8%88%AA%E7%B7%9A', 'https://zhuanlan.zhihu.com/p/419344072', 'https://zh.wikipedia.org/wiki/%E7%94%B3%E6%A0%B9%E5%8C%BA']"
779a3e38ced84d15b050b68aee71159d,社会,族群,俄罗斯联邦原住少数民族统一名录首次由政府批准是在哪一年？,2000,['https://zh.wikipedia.org/wiki/%E4%BF%84%E7%BE%85%E6%96%AF%E5%9C%9F%E8%91%97%E5%B0%91%E6%95%B8%E6%B0%91%E6%97%8F%E5%88%97%E8%A1%A8']
9a0c6e2b99ab4e6682045f15e990134b,社会,法律,在美国宪法中，哪一修正案保障了刑事被告的不自证己罪的权利？,第五修正案,"['https://zh.wikipedia.org/wiki/%E4%B8%8D%E8%87%AA%E8%AD%89%E5%B7%B1%E7%BD%AA%E5%8E%9F%E5%89%87', 'https://www.criminallaw.com.cn/article/default.asp?id\\u003d14545']"
